customer_id,signup_date,plan,contract_type,mrr,discount_pct,effective_mrr,country,industry,team_size,referral_source,logins_per_week,features_used,support_tickets_last_90d,nps_score,tenure_months,last_activity_date,churned,churn_date
CUST-03793,2024-01-31,Growth,Annual,79.0,0.0,79.0,Other,E-commerce,3,Partnership,15.4,7,1,7,6,2024-07-03,1,2024-07-29
CUST-03794,2022-08-15,Pro,Annual,199.0,0.0,199.0,UK,E-commerce,3,Organic,11.2,4,1,7,28,2024-12-10,0,
CUST-03795,2022-02-17,Growth,Monthly,79.0,25.0,59.25,India,Other,10,Paid Search,11.8,3,3,8,34,2024-12-18,0,
CUST-03796,2024-11-07,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,2,Organic,5.9,5,0,8,1,2024-11-17,1,2024-12-07
CUST-03797,2024-06-30,Starter,Monthly,29.0,25.0,21.75,India,E-commerce,10,Paid Search,13.0,5,1,7,6,2024-12-07,0,
CUST-03798,2022-07-06,Enterprise,Monthly,599.0,0.0,599.0,USA,Education,2,Organic,5.4,7,2,10,30,2024-12-02,0,
CUST-03799,2022-12-11,Starter,Annual,29.0,0.0,29.0,Germany,SaaS,2,Organic,13.8,1,0,7,10,2023-09-08,1,2023-10-07
CUST-03800,2022-08-12,Growth,Monthly,79.0,25.0,59.25,USA,Education,20,Organic,11.0,4,1,7,29,2024-12-03,0,
CUST-03801,2024-04-09,Growth,Annual,79.0,0.0,79.0,USA,Education,1,Paid Search,1.7,2,2,7,8,2024-12-31,0,
CUST-03802,2023-05-03,Growth,Annual,79.0,0.0,79.0,Canada,SaaS,20,Email,10.4,5,2,7,20,2024-12-24,0,
CUST-03803,2024-05-26,Pro,Monthly,199.0,0.0,199.0,France,SaaS,100,Paid Search,2.8,1,4,6,7,2024-12-25,0,
CUST-03804,2024-04-28,Starter,Monthly,29.0,20.0,23.2,Canada,Healthcare,2,Referral,14.6,4,1,6,8,2024-12-29,0,
CUST-03805,2024-09-05,Growth,Annual,79.0,0.0,79.0,USA,Retail,50,Social,12.6,6,1,9,1,2024-10-01,1,2024-10-05
CUST-03806,2024-10-13,Pro,Monthly,199.0,10.0,179.1,France,Education,5,Referral,9.2,4,0,7,2,2024-12-12,0,
CUST-03807,2022-07-07,Pro,Annual,199.0,0.0,199.0,Australia,Retail,2,Referral,9.2,4,2,9,30,2024-12-30,0,
CUST-03808,2022-09-27,Starter,Annual,29.0,10.0,26.1,USA,Retail,3,Referral,12.5,4,0,3,27,2024-12-17,0,
CUST-03809,2022-11-06,Enterprise,Monthly,599.0,20.0,479.2,USA,Healthcare,20,Organic,14.4,2,0,10,26,2024-12-12,0,
CUST-03810,2024-04-24,Pro,Monthly,199.0,0.0,199.0,Canada,Finance,5,Referral,11.2,3,0,9,8,2024-12-10,0,
CUST-03811,2023-05-01,Enterprise,Annual,599.0,0.0,599.0,USA,Other,3,Social,5.9,1,0,7,20,2024-12-09,0,
CUST-03812,2022-04-30,Growth,Monthly,79.0,0.0,79.0,India,Media,2,Organic,13.0,5,2,7,32,2024-12-04,0,
CUST-03813,2022-08-08,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,10,Organic,9.6,5,2,8,10,2023-06-02,1,2023-06-04
CUST-03814,2022-02-22,Enterprise,Annual,599.0,0.0,599.0,India,E-commerce,2,Referral,7.6,3,0,5,34,2024-12-24,0,
CUST-03815,2024-01-28,Enterprise,Annual,599.0,0.0,599.0,USA,E-commerce,2,Email,12.6,5,3,7,11,2024-12-08,0,
CUST-03816,2024-01-08,Growth,Monthly,79.0,0.0,79.0,India,Healthcare,10,Referral,15.7,2,1,7,11,2024-12-30,0,
CUST-03817,2023-12-21,Starter,Monthly,29.0,0.0,29.0,Germany,E-commerce,5,Paid Search,7.5,1,1,3,12,2024-12-19,0,
CUST-03818,2023-02-10,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,1,Partnership,12.4,6,0,8,8,2023-09-23,1,2023-10-08
CUST-03819,2023-08-31,Growth,Monthly,79.0,0.0,79.0,France,Finance,10,Organic,15.9,3,0,4,16,2024-12-24,0,
CUST-03820,2024-10-17,Starter,Monthly,29.0,0.0,29.0,India,Retail,2,Organic,13.9,4,1,9,2,2024-12-14,0,
CUST-03821,2023-02-26,Starter,Monthly,29.0,10.0,26.1,Canada,Healthcare,10,Referral,14.0,4,8,10,22,2024-12-25,0,
CUST-03822,2023-12-13,Pro,Annual,199.0,0.0,199.0,USA,SaaS,3,Organic,2.8,2,0,10,12,2024-12-07,0,
CUST-03823,2022-09-04,Starter,Annual,29.0,0.0,29.0,USA,Media,5,Organic,18.7,6,1,6,28,2024-12-04,0,
CUST-03824,2022-03-13,Pro,Annual,199.0,0.0,199.0,USA,Media,5,Email,16.9,6,0,6,34,2024-12-07,0,
CUST-03825,2022-07-04,Starter,Monthly,29.0,0.0,29.0,USA,Education,1,Organic,8.6,3,4,3,30,2024-12-30,0,
CUST-03826,2022-01-06,Starter,Monthly,29.0,15.0,24.65,USA,Education,5,Referral,16.2,4,1,8,8,2022-08-29,1,2022-09-03
CUST-03827,2024-06-24,Starter,Monthly,29.0,0.0,29.0,USA,Media,20,Paid Search,14.6,4,1,4,6,2024-12-15,0,
CUST-03828,2023-01-22,Starter,Annual,29.0,0.0,29.0,USA,Retail,20,Organic,16.3,1,0,4,23,2024-12-22,0,
CUST-03829,2023-11-30,Pro,Monthly,199.0,25.0,149.25,India,Retail,10,Paid Search,5.9,4,0,6,13,2024-12-24,0,
CUST-03830,2024-04-06,Enterprise,Annual,599.0,10.0,539.1,India,Finance,50,Paid Search,18.0,2,4,5,8,2024-12-05,0,
CUST-03831,2022-12-15,Starter,Annual,29.0,0.0,29.0,Canada,E-commerce,5,Referral,3.7,4,1,5,24,2024-12-02,0,
CUST-03832,2022-11-04,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,2,Organic,13.1,1,2,7,26,2024-12-08,0,
CUST-03833,2022-10-14,Growth,Monthly,79.0,0.0,79.0,UK,Education,5,Organic,7.5,6,0,9,26,2024-12-13,0,
CUST-03834,2024-02-05,Enterprise,Monthly,599.0,0.0,599.0,France,SaaS,50,Referral,5.8,6,1,8,11,2024-12-21,0,
CUST-03835,2023-12-26,Pro,Monthly,199.0,0.0,199.0,India,Retail,2,Organic,4.5,4,2,7,5,2024-05-05,1,2024-05-24
CUST-03836,2024-02-01,Growth,Monthly,79.0,0.0,79.0,India,Healthcare,2,Organic,8.7,4,1,9,11,2024-12-12,0,
CUST-03837,2023-01-18,Pro,Monthly,199.0,30.0,139.3,UK,Retail,50,Partnership,8.4,6,2,7,23,2024-12-07,0,
CUST-03838,2023-01-23,Pro,Annual,199.0,0.0,199.0,India,Healthcare,10,Organic,5.4,5,1,6,23,2024-12-10,0,
CUST-03839,2023-06-09,Starter,Monthly,29.0,0.0,29.0,USA,Healthcare,1,Referral,9.9,1,1,5,4,2023-09-10,1,2023-10-07
CUST-03840,2023-10-01,Growth,Monthly,79.0,25.0,59.25,USA,E-commerce,5,Organic,15.0,6,1,8,15,2024-12-21,0,
CUST-03841,2024-07-26,Enterprise,Annual,599.0,0.0,599.0,USA,SaaS,2,Email,11.2,4,2,5,5,2024-12-24,0,
CUST-03842,2022-10-03,Pro,Monthly,199.0,20.0,159.2,Canada,SaaS,2,Referral,16.8,1,2,8,5,2023-02-20,1,2023-03-02
CUST-03843,2023-05-15,Growth,Monthly,79.0,25.0,59.25,USA,Healthcare,1,Paid Search,7.7,6,2,6,19,2024-12-03,0,
CUST-03844,2023-12-18,Growth,Monthly,79.0,10.0,71.1,Germany,Retail,2,Paid Search,16.1,3,2,5,12,2024-12-27,0,
CUST-03845,2022-12-03,Starter,Monthly,29.0,0.0,29.0,UK,Finance,3,Referral,14.6,2,3,5,25,2024-12-10,0,
CUST-03846,2024-07-20,Growth,Annual,79.0,0.0,79.0,Canada,Retail,1,Email,16.3,1,2,9,5,2024-12-15,0,
CUST-03847,2023-04-26,Pro,Annual,199.0,0.0,199.0,France,Other,20,Organic,6.3,6,1,5,20,2024-12-24,0,
CUST-03848,2024-06-29,Growth,Monthly,79.0,0.0,79.0,India,SaaS,10,Organic,4.7,7,1,6,6,2024-12-18,0,
CUST-03849,2024-12-17,Pro,Monthly,199.0,30.0,139.3,USA,Education,3,Organic,7.1,5,1,6,0,2024-12-22,0,
CUST-03850,2022-04-19,Pro,Monthly,199.0,0.0,199.0,Other,Healthcare,1,Social,7.9,6,2,9,32,2024-12-23,0,
CUST-03851,2022-11-24,Starter,Monthly,29.0,15.0,24.65,Other,SaaS,100,Organic,1.7,4,0,10,8,2023-07-20,1,2023-07-22
CUST-03852,2022-11-11,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,5,Paid Search,5.4,6,0,9,26,2024-12-14,0,
CUST-03853,2023-11-30,Growth,Monthly,79.0,0.0,79.0,Canada,E-commerce,3,Paid Search,11.7,7,1,6,4,2024-03-10,1,2024-03-29
CUST-03854,2024-02-20,Pro,Monthly,199.0,0.0,199.0,USA,Education,1,Paid Search,5.4,1,0,8,10,2024-12-03,0,
CUST-03855,2022-06-05,Starter,Monthly,29.0,30.0,20.3,USA,E-commerce,2,Paid Search,16.2,3,1,5,31,2024-12-08,0,
CUST-03856,2024-06-05,Growth,Annual,79.0,0.0,79.0,UK,E-commerce,10,Social,17.7,3,0,7,6,2024-12-02,0,
CUST-03857,2024-10-22,Enterprise,Monthly,599.0,0.0,599.0,USA,Retail,3,Organic,14.5,3,1,3,2,2024-12-26,0,
CUST-03858,2024-01-28,Growth,Annual,79.0,0.0,79.0,Germany,SaaS,100,Paid Search,13.1,4,0,7,11,2024-12-11,0,
CUST-03859,2023-12-23,Enterprise,Monthly,599.0,20.0,479.2,India,Education,50,Referral,6.9,2,1,7,12,2024-12-10,0,
CUST-03860,2024-07-01,Enterprise,Monthly,599.0,0.0,599.0,Australia,Other,2,Email,18.7,7,0,8,6,2024-12-18,0,
CUST-03861,2024-05-20,Starter,Annual,29.0,0.0,29.0,USA,Finance,100,Organic,6.5,4,2,7,7,2024-12-14,0,
CUST-03862,2022-01-13,Starter,Annual,29.0,0.0,29.0,Germany,Finance,100,Referral,11.1,3,3,9,36,2024-12-16,0,
CUST-03863,2023-08-31,Enterprise,Monthly,599.0,0.0,599.0,USA,SaaS,10,Email,7.1,2,0,5,6,2024-02-25,1,2024-02-27
CUST-03864,2023-05-13,Enterprise,Monthly,599.0,0.0,599.0,India,Healthcare,3,Organic,15.3,3,1,9,19,2024-12-20,0,
CUST-03865,2022-08-26,Starter,Monthly,29.0,10.0,26.1,UK,E-commerce,2,Social,9.6,4,2,8,28,2024-12-01,0,
CUST-03866,2024-02-20,Starter,Annual,29.0,0.0,29.0,USA,Media,1,Organic,6.8,4,1,9,1,2024-02-29,1,2024-03-21
CUST-03867,2023-08-29,Starter,Monthly,29.0,0.0,29.0,Other,Media,1,Organic,18.0,4,0,9,16,2024-12-10,0,
CUST-03868,2023-10-23,Enterprise,Annual,599.0,0.0,599.0,USA,SaaS,20,Organic,12.2,1,2,5,14,2024-12-19,0,
CUST-03869,2024-04-28,Starter,Monthly,29.0,15.0,24.65,Canada,Finance,50,Paid Search,4.8,6,2,8,8,2024-12-06,0,
CUST-03870,2024-07-24,Growth,Annual,79.0,0.0,79.0,UK,Retail,10,Referral,14.0,6,1,5,5,2024-12-15,0,
CUST-03871,2023-09-20,Pro,Annual,199.0,0.0,199.0,USA,Finance,10,Organic,7.7,7,1,9,15,2024-12-21,0,
CUST-03872,2022-05-23,Starter,Monthly,29.0,0.0,29.0,Germany,Healthcare,3,Organic,18.1,6,1,5,31,2024-12-09,0,
CUST-03873,2023-12-15,Growth,Annual,79.0,0.0,79.0,USA,Retail,5,Paid Search,12.9,4,3,6,4,2024-03-30,1,2024-04-13
CUST-03874,2023-04-24,Starter,Monthly,29.0,0.0,29.0,USA,Other,5,Organic,13.6,8,0,7,20,2024-12-18,0,
CUST-03875,2023-07-19,Pro,Monthly,199.0,0.0,199.0,USA,E-commerce,2,Referral,14.0,1,2,8,17,2024-12-27,0,
CUST-03876,2023-04-16,Starter,Monthly,29.0,30.0,20.3,USA,SaaS,10,Referral,5.1,3,1,8,2,2023-06-05,1,2023-06-15
CUST-03877,2023-01-19,Pro,Annual,199.0,0.0,199.0,UK,Retail,1,Partnership,8.4,6,2,9,11,2023-12-02,1,2023-12-15
CUST-03878,2024-07-14,Pro,Monthly,199.0,10.0,179.1,USA,E-commerce,2,Organic,8.0,4,1,7,5,2024-12-26,0,
CUST-03879,2023-02-21,Starter,Annual,29.0,0.0,29.0,India,Retail,5,Paid Search,9.1,7,0,7,22,2024-12-07,0,
CUST-03880,2022-11-04,Starter,Monthly,29.0,0.0,29.0,Australia,E-commerce,5,Organic,13.9,4,1,3,26,2024-12-14,0,
CUST-03881,2023-10-11,Growth,Annual,79.0,0.0,79.0,Other,SaaS,10,Organic,10.7,3,2,9,14,2024-12-16,0,
CUST-03882,2024-10-21,Starter,Monthly,29.0,0.0,29.0,Canada,Healthcare,5,Paid Search,5.5,4,0,6,2,2024-12-24,0,
CUST-03883,2024-12-03,Pro,Monthly,199.0,0.0,199.0,USA,SaaS,1,Organic,11.4,8,0,6,0,2024-12-04,0,
CUST-03884,2024-01-09,Pro,Annual,199.0,0.0,199.0,USA,SaaS,100,Organic,5.8,5,3,10,11,2024-12-24,0,
CUST-03885,2022-05-20,Growth,Monthly,79.0,0.0,79.0,India,Healthcare,10,Organic,15.1,4,0,2,31,2024-12-22,0,
CUST-03886,2024-08-31,Growth,Annual,79.0,0.0,79.0,Germany,SaaS,20,Paid Search,16.8,5,2,7,4,2024-12-04,0,
CUST-03887,2024-10-13,Growth,Annual,79.0,0.0,79.0,India,SaaS,20,Organic,6.9,4,1,3,2,2024-12-09,0,
CUST-03888,2024-08-10,Pro,Annual,199.0,10.0,179.1,India,SaaS,2,Email,11.2,3,1,8,4,2024-12-27,0,
CUST-03889,2024-06-22,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,50,Referral,14.2,6,2,6,6,2024-12-06,0,
CUST-03890,2022-03-13,Starter,Monthly,29.0,0.0,29.0,India,Other,100,Organic,14.5,7,1,1,16,2023-06-21,1,2023-07-06
CUST-03891,2022-04-17,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,1,Organic,10.4,3,1,9,10,2023-01-12,1,2023-02-11
CUST-03892,2024-12-01,Growth,Annual,79.0,0.0,79.0,India,Finance,1,Referral,14.1,5,0,4,1,2024-12-29,1,2024-12-31
CUST-03893,2024-06-01,Growth,Annual,79.0,0.0,79.0,Australia,Healthcare,100,Organic,2.5,1,1,9,7,2024-12-14,0,
CUST-03894,2022-05-19,Growth,Monthly,79.0,0.0,79.0,Other,SaaS,2,Paid Search,7.9,1,1,5,18,2023-10-27,1,2023-11-10
CUST-03895,2023-09-07,Starter,Monthly,29.0,0.0,29.0,Australia,SaaS,20,Organic,11.7,3,1,6,16,2024-12-01,0,
CUST-03896,2024-05-12,Pro,Monthly,199.0,0.0,199.0,Germany,E-commerce,1,Paid Search,3.4,4,1,2,7,2024-12-18,0,
CUST-03897,2022-09-30,Starter,Monthly,29.0,0.0,29.0,USA,Education,10,Partnership,9.7,4,2,8,27,2024-12-14,0,
CUST-03898,2023-02-20,Starter,Monthly,29.0,0.0,29.0,Canada,Other,10,Paid Search,10.4,5,0,6,22,2024-12-15,0,
CUST-03899,2023-05-21,Growth,Monthly,79.0,0.0,79.0,USA,Finance,50,Referral,14.6,6,5,6,3,2023-08-14,1,2023-08-19
CUST-03900,2024-01-03,Starter,Annual,29.0,0.0,29.0,USA,SaaS,10,Paid Search,1.2,4,0,7,12,2024-12-19,0,
CUST-03901,2023-02-28,Growth,Monthly,79.0,0.0,79.0,France,E-commerce,1,Paid Search,6.2,5,1,4,6,2023-08-19,1,2023-08-27
CUST-03902,2023-01-25,Growth,Monthly,79.0,0.0,79.0,USA,Other,3,Referral,12.4,3,2,8,9,2023-10-13,1,2023-10-22
CUST-03903,2022-12-08,Growth,Annual,79.0,0.0,79.0,USA,SaaS,2,Referral,10.6,6,4,6,3,2023-03-01,1,2023-03-08
CUST-03904,2024-08-03,Growth,Monthly,79.0,15.0,67.15,USA,Finance,5,Referral,15.8,3,1,10,5,2024-12-21,0,
CUST-03905,2023-09-06,Starter,Monthly,29.0,15.0,24.65,USA,SaaS,3,Organic,10.5,5,2,6,7,2024-03-13,1,2024-04-03
CUST-03906,2023-05-08,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,2,Referral,18.0,6,1,6,20,2024-12-29,0,
CUST-03907,2022-07-11,Enterprise,Annual,599.0,0.0,599.0,UK,E-commerce,5,Referral,7.4,5,3,4,10,2023-04-07,1,2023-05-07
CUST-03908,2023-05-14,Growth,Annual,79.0,0.0,79.0,Germany,Other,2,Organic,11.3,8,0,4,8,2023-12-25,1,2024-01-09
CUST-03909,2024-04-01,Growth,Monthly,79.0,0.0,79.0,Australia,Media,20,Organic,19.1,4,2,9,9,2024-12-04,0,
CUST-03910,2022-08-15,Starter,Annual,29.0,0.0,29.0,UK,SaaS,2,Referral,7.7,5,2,9,28,2024-12-20,0,
CUST-03911,2022-05-19,Growth,Monthly,79.0,0.0,79.0,Australia,SaaS,3,Paid Search,11.7,6,1,6,31,2024-12-29,0,
CUST-03912,2024-05-05,Growth,Annual,79.0,0.0,79.0,India,Healthcare,20,Referral,12.5,4,2,7,4,2024-08-15,1,2024-09-02
CUST-03913,2024-03-27,Growth,Monthly,79.0,25.0,59.25,France,SaaS,20,Social,13.9,4,0,9,9,2024-12-08,0,
CUST-03914,2024-12-22,Pro,Annual,199.0,0.0,199.0,India,Healthcare,5,Referral,16.7,6,0,8,0,2024-11-25,1,2024-12-22
CUST-03915,2022-04-14,Starter,Monthly,29.0,0.0,29.0,USA,Media,2,Paid Search,11.9,5,2,8,33,2024-12-25,0,
CUST-03916,2024-05-20,Starter,Monthly,29.0,25.0,21.75,Canada,Healthcare,5,Organic,13.1,3,1,7,1,2024-06-17,1,2024-06-19
CUST-03917,2023-10-30,Pro,Annual,199.0,0.0,199.0,Germany,Retail,20,Referral,10.5,8,0,6,14,2024-12-23,0,
CUST-03918,2022-09-30,Enterprise,Monthly,599.0,0.0,599.0,USA,Media,2,Email,11.6,6,0,8,27,2024-12-19,0,
CUST-03919,2024-10-26,Starter,Monthly,29.0,0.0,29.0,USA,Finance,1,Organic,15.5,8,2,10,2,2024-12-10,0,
CUST-03920,2022-07-03,Growth,Annual,79.0,0.0,79.0,Canada,Media,5,Social,16.4,4,3,6,7,2023-01-09,1,2023-01-29
CUST-03921,2024-11-17,Starter,Monthly,29.0,0.0,29.0,India,SaaS,5,Paid Search,10.5,6,3,9,1,2024-12-12,0,
CUST-03922,2022-10-20,Starter,Monthly,29.0,30.0,20.3,France,SaaS,2,Organic,16.8,4,0,7,26,2024-12-30,0,
CUST-03923,2022-06-26,Starter,Monthly,29.0,0.0,29.0,India,Education,3,Email,9.2,5,4,6,30,2024-12-04,0,
CUST-03924,2022-02-27,Starter,Annual,29.0,0.0,29.0,UK,SaaS,1,Referral,8.7,3,1,9,4,2022-06-24,1,2022-06-27
CUST-03925,2022-11-04,Pro,Monthly,199.0,25.0,149.25,USA,SaaS,1,Email,16.2,6,2,9,26,2024-12-25,0,
CUST-03926,2024-09-03,Growth,Annual,79.0,0.0,79.0,France,E-commerce,20,Referral,12.5,7,1,8,3,2024-12-06,0,
CUST-03927,2023-12-01,Starter,Monthly,29.0,30.0,20.3,USA,Retail,3,Organic,6.1,2,0,10,4,2024-03-05,1,2024-03-30
CUST-03928,2022-03-24,Starter,Monthly,29.0,15.0,24.65,India,Other,1,Referral,15.2,5,0,10,33,2024-12-13,0,
CUST-03929,2022-09-09,Pro,Monthly,199.0,0.0,199.0,UK,Education,50,Referral,14.1,4,0,7,28,2024-12-08,0,
CUST-03930,2024-03-06,Starter,Monthly,29.0,0.0,29.0,USA,Other,2,Organic,4.0,3,3,7,10,2024-12-10,0,
CUST-03931,2024-06-15,Growth,Monthly,79.0,20.0,63.2,USA,Retail,2,Referral,9.5,2,2,4,6,2024-12-14,0,
CUST-03932,2022-07-29,Starter,Monthly,29.0,15.0,24.65,India,SaaS,100,Referral,11.4,2,0,10,8,2023-03-19,1,2023-03-26
CUST-03933,2024-03-26,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,1,Organic,12.7,5,2,7,9,2024-12-16,0,
CUST-03934,2023-09-01,Starter,Monthly,29.0,25.0,21.75,USA,Finance,50,Email,2.1,4,1,6,16,2024-12-25,0,
CUST-03935,2023-03-23,Starter,Annual,29.0,0.0,29.0,Germany,SaaS,10,Referral,15.6,5,2,5,3,2023-05-24,1,2023-06-21
CUST-03936,2023-04-05,Starter,Annual,29.0,25.0,21.75,USA,E-commerce,3,Referral,6.2,5,2,5,21,2024-12-02,0,
CUST-03937,2024-08-25,Starter,Monthly,29.0,0.0,29.0,India,Media,5,Organic,18.4,2,0,10,4,2024-12-21,0,
CUST-03938,2023-04-17,Growth,Annual,79.0,0.0,79.0,India,E-commerce,3,Social,4.3,2,4,9,20,2024-12-22,0,
CUST-03939,2023-01-05,Pro,Annual,199.0,0.0,199.0,Germany,Other,20,Referral,11.4,6,2,4,24,2024-12-01,0,
CUST-03940,2024-06-18,Starter,Annual,29.0,15.0,24.65,USA,Healthcare,1,Organic,5.4,7,0,4,6,2024-12-02,0,
CUST-03941,2024-07-11,Starter,Annual,29.0,0.0,29.0,UK,SaaS,20,Social,18.5,7,1,7,5,2024-12-31,0,
CUST-03942,2022-05-17,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,100,Paid Search,4.3,9,1,5,3,2022-08-08,1,2022-08-15
CUST-03943,2023-01-02,Growth,Monthly,79.0,0.0,79.0,Germany,Education,3,Paid Search,15.0,5,1,6,24,2024-12-02,0,
CUST-03944,2024-06-30,Enterprise,Monthly,599.0,0.0,599.0,UK,E-commerce,1,Partnership,15.3,3,1,10,6,2024-12-25,0,
CUST-03945,2022-07-03,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,1,Email,15.4,7,2,9,30,2024-12-01,0,
CUST-03946,2023-04-17,Growth,Monthly,79.0,0.0,79.0,USA,Education,2,Organic,10.1,7,0,4,20,2024-12-08,0,
CUST-03947,2023-10-16,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,1,Referral,3.7,5,4,5,14,2024-12-28,0,
CUST-03948,2024-01-19,Enterprise,Annual,599.0,0.0,599.0,Australia,Retail,2,Organic,9.4,2,4,7,6,2024-06-23,1,2024-07-17
CUST-03949,2023-06-21,Pro,Annual,199.0,0.0,199.0,India,Finance,5,Organic,8.9,3,4,9,18,2024-12-07,0,
CUST-03950,2024-03-12,Starter,Annual,29.0,0.0,29.0,USA,Other,3,Organic,3.7,5,2,5,9,2024-12-16,0,
CUST-03951,2024-07-08,Starter,Monthly,29.0,20.0,23.2,USA,E-commerce,50,Organic,9.0,4,1,8,3,2024-09-06,1,2024-10-06
CUST-03952,2023-05-25,Starter,Annual,29.0,0.0,29.0,Other,E-commerce,3,Referral,8.5,3,0,6,19,2024-12-24,0,
CUST-03953,2023-09-22,Growth,Annual,79.0,0.0,79.0,Germany,Education,1,Social,7.6,6,2,10,15,2024-12-09,0,
CUST-03954,2024-09-28,Pro,Annual,199.0,0.0,199.0,USA,Education,1,Organic,17.7,5,2,8,3,2024-12-12,0,
CUST-03955,2024-07-04,Growth,Monthly,79.0,0.0,79.0,India,SaaS,10,Organic,7.9,6,0,7,6,2024-12-09,0,
CUST-03956,2024-10-30,Starter,Annual,29.0,10.0,26.1,India,Education,5,Organic,3.6,9,0,4,2,2024-12-25,0,
CUST-03957,2022-06-01,Pro,Monthly,199.0,0.0,199.0,India,SaaS,10,Referral,18.1,5,1,5,11,2023-04-14,1,2023-04-27
CUST-03958,2024-10-25,Pro,Monthly,199.0,25.0,149.25,USA,Other,2,Paid Search,9.6,3,0,2,2,2024-12-02,0,
CUST-03959,2023-04-09,Starter,Monthly,29.0,0.0,29.0,USA,Finance,50,Organic,18.4,4,3,8,21,2024-12-24,0,
CUST-03960,2022-09-28,Pro,Annual,199.0,0.0,199.0,USA,SaaS,1,Paid Search,16.7,6,0,8,27,2024-12-14,0,
CUST-03961,2023-04-05,Growth,Annual,79.0,0.0,79.0,USA,SaaS,1,Organic,12.1,5,3,8,21,2024-12-21,0,
CUST-03962,2022-04-15,Enterprise,Annual,599.0,10.0,539.1,USA,Retail,10,Referral,9.6,5,0,6,33,2024-12-07,0,
CUST-03963,2022-06-11,Pro,Monthly,199.0,0.0,199.0,USA,Retail,5,Paid Search,5.7,3,1,10,31,2024-12-22,0,
CUST-03964,2022-12-17,Growth,Monthly,79.0,0.0,79.0,India,Healthcare,3,Paid Search,5.4,6,1,10,24,2024-12-19,0,
CUST-03965,2023-03-10,Pro,Annual,199.0,15.0,169.15,UK,SaaS,1,Social,6.2,5,1,6,11,2024-01-19,1,2024-02-03
CUST-03966,2024-05-01,Enterprise,Monthly,599.0,0.0,599.0,USA,E-commerce,1,Paid Search,16.1,3,1,9,8,2024-12-14,0,
CUST-03967,2022-05-20,Growth,Monthly,79.0,20.0,63.2,India,Media,1,Paid Search,12.4,3,0,7,31,2024-12-11,0,
CUST-03968,2022-03-28,Starter,Monthly,29.0,0.0,29.0,USA,Education,5,Referral,12.4,6,1,6,33,2024-12-20,0,
CUST-03969,2022-07-02,Pro,Annual,199.0,0.0,199.0,USA,Retail,5,Paid Search,11.8,5,0,9,8,2023-02-17,1,2023-02-27
CUST-03970,2023-01-03,Starter,Annual,29.0,0.0,29.0,USA,Media,5,Partnership,11.7,3,0,5,24,2024-12-23,0,
CUST-03971,2022-05-09,Growth,Monthly,79.0,0.0,79.0,UK,E-commerce,20,Organic,5.4,7,0,4,32,2024-12-20,0,
CUST-03972,2023-11-01,Pro,Monthly,199.0,30.0,139.3,USA,E-commerce,1,Email,12.1,2,3,6,14,2024-12-15,0,
CUST-03973,2022-05-29,Pro,Monthly,199.0,30.0,139.3,India,Education,5,Social,18.4,1,0,7,31,2024-12-03,0,
CUST-03974,2024-09-11,Growth,Annual,79.0,30.0,55.3,USA,E-commerce,2,Email,6.7,2,1,4,3,2024-12-16,0,
CUST-03975,2024-05-01,Starter,Annual,29.0,10.0,26.1,Germany,Retail,5,Organic,6.1,5,1,8,8,2024-12-17,0,
CUST-03976,2023-09-20,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,10,Organic,11.2,8,4,5,15,2024-12-28,0,
CUST-03977,2023-03-22,Starter,Annual,29.0,0.0,29.0,USA,Healthcare,10,Email,6.7,2,0,4,21,2024-12-06,0,
CUST-03978,2024-06-02,Starter,Annual,29.0,0.0,29.0,Australia,SaaS,2,Partnership,13.4,5,3,8,1,2024-06-08,1,2024-07-02
CUST-03979,2022-10-21,Pro,Monthly,199.0,0.0,199.0,Canada,SaaS,2,Social,10.1,3,3,6,26,2024-12-16,0,
CUST-03980,2022-09-07,Starter,Annual,29.0,0.0,29.0,USA,SaaS,50,Referral,10.7,4,1,9,28,2024-12-07,0,
CUST-03981,2024-05-27,Growth,Annual,79.0,15.0,67.15,USA,E-commerce,20,Social,16.3,7,1,8,7,2024-12-05,0,
CUST-03982,2024-08-05,Growth,Annual,79.0,0.0,79.0,India,SaaS,2,Organic,13.7,5,3,7,4,2024-12-21,0,
CUST-03983,2024-09-01,Enterprise,Annual,599.0,0.0,599.0,Canada,Healthcare,5,Email,13.3,3,4,9,1,2024-09-01,1,2024-10-01
CUST-03984,2024-11-14,Growth,Monthly,79.0,25.0,59.25,Canada,E-commerce,1,Organic,6.6,1,2,8,1,2024-12-07,1,2024-12-14
